# Residuals   
# Time        	p             	Ux            	Uy            
0             	N/A	N/A
1.3137        	8.989168e-03	9.926167e-05	2.033494e-04
1.3138        	8.946704e-03	9.923894e-05	2.032347e-04
1.3139        	8.940314e-03	9.921394e-05	2.031134e-04
1.314         	9.014649e-03	9.918118e-05	2.029428e-04
1.3141        	9.097739e-03	9.914187e-05	2.027768e-04
1.3142        	9.126355e-03	9.910436e-05	2.026529e-04
1.3143        	9.174118e-03	9.907568e-05	2.025272e-04
1.3144        	9.198132e-03	9.904635e-05	2.024470e-04
1.3145        	9.198731e-03	9.901999e-05	2.023276e-04
1.3146        	9.170949e-03	9.898755e-05	2.021574e-04
1.3147        	9.144511e-03	9.896339e-05	2.020162e-04
1.3148        	9.127796e-03	9.894637e-05	2.018749e-04
1.3149        	9.118812e-03	9.893314e-05	2.017812e-04
1.315         	9.024538e-03	9.890255e-05	2.016216e-04
1.3151        	9.050185e-03	9.889037e-05	2.015148e-04
1.3152        	9.048329e-03	9.889066e-05	2.013865e-04
1.3153        	9.047894e-03	9.889100e-05	2.012426e-04
1.3154        	8.944601e-03	9.886346e-05	2.010608e-04
1.3155        	8.947140e-03	9.885047e-05	2.008953e-04
1.3156        	8.954455e-03	9.884090e-05	2.007317e-04
1.3157        	9.039403e-03	9.883790e-05	2.005788e-04
1.3158        	8.983796e-03	9.881290e-05	2.003960e-04
1.3159        	8.920270e-03	9.879190e-05	2.002422e-04
1.316         	8.826930e-03	9.877279e-05	2.000890e-04
1.3161        	8.739812e-03	9.875126e-05	1.999466e-04
1.3162        	8.674597e-03	9.873562e-05	1.998206e-04
1.3163        	8.594326e-03	9.870917e-05	1.996859e-04
1.3164        	8.486196e-03	9.867844e-05	1.995212e-04
1.3165        	8.488912e-03	9.864914e-05	1.993836e-04
1.3166        	8.528971e-03	9.863318e-05	1.992609e-04
1.3167        	8.556658e-03	9.860491e-05	1.991293e-04
1.3168        	8.582420e-03	9.858699e-05	1.990135e-04
1.3169        	8.548640e-03	9.855873e-05	1.988580e-04
1.317         	8.567399e-03	9.853101e-05	1.987282e-04
1.3171        	8.577571e-03	9.850361e-05	1.986396e-04
1.3172        	8.570243e-03	9.848017e-05	1.985166e-04
1.3173        	8.573689e-03	9.846147e-05	1.983815e-04
1.3174        	8.595191e-03	9.845033e-05	1.982660e-04
1.3175        	8.618599e-03	9.843880e-05	1.981577e-04
1.3176        	8.626583e-03	9.842748e-05	1.980494e-04
1.3177        	8.584166e-03	9.840800e-05	1.979268e-04
1.3178        	8.613241e-03	9.838925e-05	1.977875e-04
1.3179        	8.706617e-03	9.837611e-05	1.976395e-04
1.318         	8.795502e-03	9.836227e-05	1.974934e-04
1.3181        	8.732123e-03	9.834748e-05	1.973495e-04
1.3182        	8.601188e-03	9.833176e-05	1.972045e-04
1.3183        	8.495218e-03	9.831694e-05	1.970885e-04
1.3184        	8.390317e-03	9.830013e-05	1.969828e-04
1.3185        	8.289067e-03	9.828165e-05	1.968753e-04
1.3186        	8.191003e-03	9.826155e-05	1.967384e-04
1.3187        	8.170986e-03	9.824021e-05	1.965911e-04
1.3188        	8.205314e-03	9.821932e-05	1.964533e-04
1.3189        	8.286324e-03	9.819026e-05	1.963163e-04
1.319         	8.350232e-03	9.816389e-05	1.961729e-04
1.3191        	8.422797e-03	9.813864e-05	1.960314e-04
1.3192        	8.415021e-03	9.811296e-05	1.958896e-04
1.3193        	8.377829e-03	9.808790e-05	1.957467e-04
1.3194        	8.330492e-03	9.807470e-05	1.956168e-04
1.3195        	8.282949e-03	9.806067e-05	1.954871e-04
1.3196        	8.254012e-03	9.804882e-05	1.953584e-04
1.3197        	8.245967e-03	9.803206e-05	1.952355e-04
1.3198        	8.302298e-03	9.801705e-05	1.951190e-04
1.3199        	8.430773e-03	9.800157e-05	1.949816e-04
1.32          	8.497656e-03	9.798122e-05	1.948318e-04
1.3201        	8.436613e-03	9.796733e-05	1.946723e-04
1.3202        	8.326000e-03	9.795338e-05	1.945166e-04
1.3203        	8.216545e-03	9.794100e-05	1.943631e-04
1.3204        	8.111495e-03	9.793212e-05	1.942378e-04
1.3205        	8.001425e-03	9.792121e-05	1.941211e-04
1.3206        	7.901662e-03	9.790948e-05	1.939991e-04
1.3207        	7.920441e-03	9.789660e-05	1.938715e-04
1.3208        	7.965093e-03	9.787979e-05	1.937085e-04
1.3209        	8.008941e-03	9.786668e-05	1.935621e-04
1.321         	8.028992e-03	9.784905e-05	1.933962e-04
1.3211        	8.044325e-03	9.783415e-05	1.932512e-04
1.3212        	8.043297e-03	9.781539e-05	1.930895e-04
1.3213        	8.032092e-03	9.779920e-05	1.928864e-04
1.3214        	8.080879e-03	9.777118e-05	1.927227e-04
1.3215        	8.171305e-03	9.774304e-05	1.925663e-04
1.3216        	8.476376e-03	9.771325e-05	1.924151e-04
1.3217        	8.505755e-03	9.768351e-05	1.922704e-04
1.3218        	8.441199e-03	9.765919e-05	1.921544e-04
1.3219        	8.334690e-03	9.763816e-05	1.920499e-04
1.322         	8.238651e-03	9.762161e-05	1.919401e-04
1.3221        	8.134809e-03	9.760676e-05	1.918257e-04
1.3222        	8.028890e-03	9.759312e-05	1.917034e-04
1.3223        	7.932339e-03	9.758905e-05	1.915553e-04
1.3224        	7.980134e-03	9.757438e-05	1.913846e-04
1.3225        	8.050776e-03	9.756287e-05	1.912367e-04
1.3226        	8.078121e-03	9.755410e-05	1.910307e-04
1.3227        	8.191588e-03	9.753061e-05	1.908558e-04
1.3228        	8.355364e-03	9.750877e-05	1.906888e-04
1.3229        	8.409956e-03	9.748710e-05	1.905232e-04
1.323         	8.581753e-03	9.747760e-05	1.903703e-04
1.3231        	8.601095e-03	9.745789e-05	1.902358e-04
1.3232        	8.504800e-03	9.744088e-05	1.901067e-04
1.3233        	8.366355e-03	9.742702e-05	1.899738e-04
1.3234        	8.265487e-03	9.741356e-05	1.898392e-04
1.3235        	8.149954e-03	9.739890e-05	1.897063e-04
1.3236        	8.026915e-03	9.738382e-05	1.895738e-04
1.3237        	7.942923e-03	9.737654e-05	1.894435e-04
1.3238        	7.997342e-03	9.736766e-05	1.893121e-04
1.3239        	8.104404e-03	9.735414e-05	1.891429e-04
1.324         	8.118558e-03	9.733002e-05	1.889800e-04
1.3241        	8.150353e-03	9.731098e-05	1.888074e-04
1.3242        	8.305118e-03	9.729122e-05	1.886350e-04
1.3243        	8.309126e-03	9.727091e-05	1.884622e-04
1.3244        	8.196635e-03	9.725060e-05	1.882900e-04
1.3245        	8.085624e-03	9.723079e-05	1.881149e-04
1.3246        	8.007737e-03	9.721149e-05	1.879417e-04
1.3247        	7.940517e-03	9.719667e-05	1.878012e-04
1.3248        	7.759551e-03	9.718054e-05	1.876694e-04
1.3249        	7.630781e-03	9.716491e-05	1.875326e-04
1.325         	7.563324e-03	9.714797e-05	1.873904e-04
1.3251        	7.623568e-03	9.713087e-05	1.872400e-04
1.3252        	7.742768e-03	9.711304e-05	1.870815e-04
1.3253        	7.865724e-03	9.709422e-05	1.869141e-04
1.3254        	7.852571e-03	9.707597e-05	1.867415e-04
1.3255        	7.796193e-03	9.705786e-05	1.865619e-04
1.3256        	7.882648e-03	9.703800e-05	1.863752e-04
1.3257        	8.130581e-03	9.701615e-05	1.861817e-04
1.3258        	8.161756e-03	9.699276e-05	1.859662e-04
1.3259        	8.025933e-03	9.696810e-05	1.857471e-04
1.326         	7.882964e-03	9.694267e-05	1.855328e-04
1.3261        	7.747094e-03	9.691650e-05	1.853244e-04
1.3262        	7.641141e-03	9.688886e-05	1.851175e-04
1.3263        	7.568100e-03	9.685832e-05	1.849138e-04
1.3264        	7.489989e-03	9.682783e-05	1.847380e-04
1.3265        	7.400961e-03	9.679657e-05	1.845720e-04
1.3266        	7.392309e-03	9.676581e-05	1.844081e-04
1.3267        	7.393641e-03	9.673585e-05	1.842425e-04
1.3268        	7.398517e-03	9.670816e-05	1.840795e-04
1.3269        	7.365371e-03	9.668262e-05	1.839145e-04
1.327         	7.301624e-03	9.665803e-05	1.837469e-04
1.3271        	7.220562e-03	9.663423e-05	1.835782e-04
1.3272        	7.153429e-03	9.661057e-05	1.834082e-04
1.3273        	7.131578e-03	9.658735e-05	1.832335e-04
1.3274        	7.104733e-03	9.656429e-05	1.830554e-04
1.3275        	7.089073e-03	9.654147e-05	1.828723e-04
1.3276        	7.080644e-03	9.651825e-05	1.826828e-04
1.3277        	7.083078e-03	9.649380e-05	1.824874e-04
1.3278        	7.085057e-03	9.646761e-05	1.822846e-04
1.3279        	7.084620e-03	9.643886e-05	1.820546e-04
1.328         	7.082699e-03	9.640963e-05	1.818392e-04
1.3281        	7.080212e-03	9.637994e-05	1.816285e-04
1.3282        	7.078797e-03	9.634898e-05	1.814162e-04
1.3283        	7.079468e-03	9.631779e-05	1.812040e-04
1.3284        	7.091418e-03	9.628723e-05	1.809934e-04
1.3285        	7.107290e-03	9.625550e-05	1.807842e-04
1.3286        	7.132199e-03	9.622354e-05	1.805770e-04
1.3287        	7.169387e-03	9.618212e-05	1.803738e-04
1.3288        	7.214667e-03	9.614936e-05	1.801518e-04
1.3289        	7.257053e-03	9.611519e-05	1.799272e-04
1.329         	7.271882e-03	9.607333e-05	1.797315e-04
1.3291        	7.254998e-03	9.603378e-05	1.795454e-04
1.3292        	7.206460e-03	9.600347e-05	1.793622e-04
1.3293        	7.210818e-03	9.597210e-05	1.791812e-04
1.3294        	7.226763e-03	9.593961e-05	1.790035e-04
1.3295        	7.242776e-03	9.590536e-05	1.788262e-04
1.3296        	7.252971e-03	9.587102e-05	1.786453e-04
1.3297        	7.278829e-03	9.583715e-05	1.784588e-04
1.3298        	7.254478e-03	9.580298e-05	1.782663e-04
1.3299        	7.150394e-03	9.576186e-05	1.780669e-04
1.33          	7.038454e-03	9.572208e-05	1.778625e-04
1.3301        	7.025578e-03	9.568286e-05	1.776524e-04
1.3302        	7.034720e-03	9.564399e-05	1.774373e-04
1.3303        	7.107977e-03	9.560447e-05	1.772167e-04
1.3304        	7.160476e-03	9.556409e-05	1.769947e-04
1.3305        	7.192803e-03	9.552396e-05	1.767675e-04
1.3306        	7.203822e-03	9.548358e-05	1.765382e-04
1.3307        	7.195008e-03	9.544310e-05	1.763069e-04
1.3308        	7.170302e-03	9.540262e-05	1.760745e-04
1.3309        	7.135710e-03	9.536237e-05	1.758389e-04
1.331         	7.091381e-03	9.532186e-05	1.756042e-04
1.3311        	7.041240e-03	9.528061e-05	1.753733e-04
1.3312        	7.001258e-03	9.523818e-05	1.751443e-04
1.3313        	6.965451e-03	9.520434e-05	1.749173e-04
1.3314        	6.929410e-03	9.515943e-05	1.746911e-04
1.3315        	6.888826e-03	9.511323e-05	1.744700e-04
1.3316        	6.849362e-03	9.506594e-05	1.742510e-04
1.3317        	6.811914e-03	9.501804e-05	1.740363e-04
1.3318        	6.776894e-03	9.496913e-05	1.738243e-04
1.3319        	6.745176e-03	9.491920e-05	1.736122e-04
1.332         	6.718175e-03	9.486852e-05	1.734017e-04
1.3321        	6.697002e-03	9.481790e-05	1.731905e-04
1.3322        	6.690391e-03	9.476674e-05	1.729777e-04
1.3323        	6.686639e-03	9.471474e-05	1.727637e-04
1.3324        	6.685372e-03	9.466383e-05	1.725468e-04
1.3325        	6.686063e-03	9.461312e-05	1.723277e-04
1.3326        	6.689583e-03	9.456316e-05	1.721037e-04
1.3327        	6.695406e-03	9.451326e-05	1.718778e-04
1.3328        	6.701981e-03	9.446383e-05	1.716497e-04
1.3329        	6.710474e-03	9.441453e-05	1.714210e-04
1.333         	6.721814e-03	9.436593e-05	1.711895e-04
1.3331        	6.736867e-03	9.431826e-05	1.709573e-04
1.3332        	6.737182e-03	9.427180e-05	1.707254e-04
1.3333        	6.683661e-03	9.422431e-05	1.704941e-04
1.3334        	6.603602e-03	9.417815e-05	1.702699e-04
1.3335        	6.514840e-03	9.412974e-05	1.700484e-04
1.3336        	6.477453e-03	9.409005e-05	1.698373e-04
1.3337        	6.447284e-03	9.404826e-05	1.696341e-04
1.3338        	6.439525e-03	9.400415e-05	1.694391e-04
1.3339        	6.463161e-03	9.395815e-05	1.692433e-04
1.334         	6.484545e-03	9.391001e-05	1.690437e-04
1.3341        	6.501443e-03	9.384926e-05	1.688384e-04
1.3342        	6.514020e-03	9.378905e-05	1.686311e-04
1.3343        	6.532438e-03	9.372889e-05	1.684214e-04
1.3344        	6.550846e-03	9.366841e-05	1.682090e-04
1.3345        	6.572100e-03	9.360760e-05	1.679954e-04
1.3346        	6.558488e-03	9.354656e-05	1.677829e-04
1.3347        	6.513776e-03	9.348737e-05	1.675723e-04
1.3348        	6.464527e-03	9.343987e-05	1.673565e-04
1.3349        	6.416621e-03	9.339241e-05	1.671348e-04
1.335         	6.370231e-03	9.334652e-05	1.669108e-04
1.3351        	6.344379e-03	9.330144e-05	1.666870e-04
1.3352        	6.327561e-03	9.325736e-05	1.664646e-04
1.3353        	6.334510e-03	9.321349e-05	1.662418e-04
1.3354        	6.336532e-03	9.316831e-05	1.660221e-04
1.3355        	6.335350e-03	9.311544e-05	1.658099e-04
1.3356        	6.329663e-03	9.306488e-05	1.656007e-04
1.3357        	6.329540e-03	9.301516e-05	1.653927e-04
1.3358        	6.328019e-03	9.296515e-05	1.651884e-04
1.3359        	6.323376e-03	9.291788e-05	1.649905e-04
1.336         	6.316560e-03	9.287167e-05	1.647974e-04
1.3361        	6.303544e-03	9.283634e-05	1.646017e-04
1.3362        	6.281669e-03	9.279847e-05	1.644064e-04
1.3363        	6.253069e-03	9.276009e-05	1.642133e-04
1.3364        	6.224434e-03	9.272371e-05	1.640181e-04
1.3365        	6.218739e-03	9.268710e-05	1.638214e-04
1.3366        	6.215142e-03	9.264748e-05	1.636250e-04
1.3367        	6.211802e-03	9.260325e-05	1.634325e-04
1.3368        	6.207095e-03	9.256041e-05	1.632434e-04
1.3369        	6.200795e-03	9.251851e-05	1.630511e-04
1.337         	6.193392e-03	9.247667e-05	1.628545e-04
1.3371        	6.185093e-03	9.243434e-05	1.626555e-04
1.3372        	6.180227e-03	9.239135e-05	1.624550e-04
1.3373        	6.179385e-03	9.234834e-05	1.622531e-04
1.3374        	6.176268e-03	9.230549e-05	1.620538e-04
1.3375        	6.178065e-03	9.226320e-05	1.618518e-04
1.3376        	6.176650e-03	9.222038e-05	1.616473e-04
1.3377        	6.176549e-03	9.217747e-05	1.614422e-04
1.3378        	6.173898e-03	9.213350e-05	1.612382e-04
1.3379        	6.170040e-03	9.209088e-05	1.610306e-04
1.338         	6.169578e-03	9.204707e-05	1.608202e-04
1.3381        	6.170541e-03	9.200277e-05	1.606076e-04
1.3382        	6.171531e-03	9.195896e-05	1.603924e-04
1.3383        	6.174935e-03	9.191414e-05	1.601783e-04
1.3384        	6.182360e-03	9.186938e-05	1.599667e-04
1.3385        	6.190110e-03	9.182311e-05	1.597477e-04
1.3386        	6.199740e-03	9.177660e-05	1.595366e-04
1.3387        	6.208680e-03	9.172857e-05	1.593208e-04
1.3388        	6.218061e-03	9.167936e-05	1.591143e-04
1.3389        	6.227110e-03	9.162935e-05	1.589123e-04
1.339         	6.236960e-03	9.157955e-05	1.587136e-04
1.3391        	6.246217e-03	9.152865e-05	1.585204e-04
1.3392        	6.256274e-03	9.147706e-05	1.583285e-04
1.3393        	6.265759e-03	9.142373e-05	1.581385e-04
1.3394        	6.273139e-03	9.137050e-05	1.579528e-04
1.3395        	6.278466e-03	9.131662e-05	1.577665e-04
1.3396        	6.282538e-03	9.126202e-05	1.575789e-04
1.3397        	6.287978e-03	9.120678e-05	1.573902e-04
1.3398        	6.297687e-03	9.115182e-05	1.571999e-04
1.3399        	6.308295e-03	9.109677e-05	1.570056e-04
1.34          	6.320429e-03	9.104228e-05	1.568109e-04
1.3401        	6.333001e-03	9.098840e-05	1.566201e-04
1.3402        	6.345517e-03	9.093418e-05	1.564272e-04
1.3403        	6.359037e-03	9.087894e-05	1.562305e-04
1.3404        	6.374187e-03	9.082353e-05	1.560321e-04
1.3405        	6.388979e-03	9.076750e-05	1.558330e-04
1.3406        	6.403748e-03	9.071110e-05	1.556346e-04
1.3407        	6.419352e-03	9.065443e-05	1.554353e-04
1.3408        	6.411920e-03	9.059662e-05	1.552359e-04
1.3409        	6.399330e-03	9.053748e-05	1.550380e-04
1.341         	6.397996e-03	9.047911e-05	1.548295e-04
1.3411        	6.424021e-03	9.042073e-05	1.546229e-04
1.3412        	6.453484e-03	9.036075e-05	1.544192e-04
1.3413        	6.479933e-03	9.029942e-05	1.542196e-04
1.3414        	6.504969e-03	9.024631e-05	1.540260e-04
1.3415        	6.531506e-03	9.019254e-05	1.538342e-04
1.3416        	6.559644e-03	9.013880e-05	1.536462e-04
1.3417        	6.587378e-03	9.008627e-05	1.534651e-04
1.3418        	6.615225e-03	9.002232e-05	1.532786e-04
1.3419        	6.645309e-03	8.996820e-05	1.531073e-04
1.342         	6.668644e-03	8.989854e-05	1.529234e-04
1.3421        	6.693319e-03	8.983962e-05	1.527584e-04
1.3422        	6.711753e-03	8.978204e-05	1.525936e-04
1.3423        	6.718664e-03	8.971570e-05	1.524129e-04
1.3424        	6.752688e-03	8.965917e-05	1.522558e-04
1.3425        	6.774346e-03	8.959224e-05	1.520739e-04
1.3426        	6.796346e-03	8.952467e-05	1.518911e-04
1.3427        	6.823108e-03	8.945703e-05	1.517080e-04
1.3428        	6.850076e-03	8.938697e-05	1.515408e-04
1.3429        	6.892509e-03	8.931560e-05	1.513751e-04
1.343         	6.943448e-03	8.924547e-05	1.512058e-04
1.3431        	6.987426e-03	8.917731e-05	1.510325e-04
1.3432        	7.034251e-03	8.911183e-05	1.508563e-04
1.3433        	7.075187e-03	8.904739e-05	1.506788e-04
1.3434        	7.090737e-03	8.898371e-05	1.505000e-04
1.3435        	7.085009e-03	8.892205e-05	1.503185e-04
1.3436        	7.073587e-03	8.886078e-05	1.501338e-04
1.3437        	7.066657e-03	8.879988e-05	1.499468e-04
1.3438        	7.063403e-03	8.873994e-05	1.497617e-04
1.3439        	7.053892e-03	8.868197e-05	1.495790e-04
1.344         	7.040793e-03	8.862411e-05	1.493955e-04
1.3441        	7.031578e-03	8.857288e-05	1.492149e-04
1.3442        	7.029248e-03	8.851221e-05	1.490327e-04
1.3443        	7.027262e-03	8.845134e-05	1.488555e-04
1.3444        	7.040480e-03	8.839018e-05	1.486850e-04
1.3445        	7.057424e-03	8.832938e-05	1.485169e-04
1.3446        	7.079824e-03	8.826733e-05	1.483526e-04
1.3447        	7.102181e-03	8.820423e-05	1.481939e-04
1.3448        	7.120591e-03	8.813913e-05	1.480378e-04
1.3449        	7.134659e-03	8.807446e-05	1.478845e-04
1.345         	7.151464e-03	8.801094e-05	1.477318e-04
1.3451        	7.155345e-03	8.794574e-05	1.475814e-04
1.3452        	7.113984e-03	8.788150e-05	1.474184e-04
1.3453        	7.057579e-03	8.781812e-05	1.472501e-04
1.3454        	6.991840e-03	8.775318e-05	1.470811e-04
1.3455        	6.923171e-03	8.768795e-05	1.469156e-04
1.3456        	6.884946e-03	8.761863e-05	1.467629e-04
1.3457        	6.865780e-03	8.754723e-05	1.466143e-04
1.3458        	6.850895e-03	8.747294e-05	1.464664e-04
1.3459        	6.841802e-03	8.739699e-05	1.463207e-04
1.346         	6.852153e-03	8.731960e-05	1.461788e-04
1.3461        	6.856025e-03	8.724136e-05	1.460403e-04
1.3462        	6.849249e-03	8.716162e-05	1.459032e-04
1.3463        	6.831319e-03	8.708069e-05	1.457672e-04
1.3464        	6.814079e-03	8.699953e-05	1.456347e-04
1.3465        	6.816085e-03	8.691773e-05	1.455042e-04
1.3466        	6.836354e-03	8.683531e-05	1.453772e-04
1.3467        	6.860879e-03	8.675222e-05	1.452511e-04
1.3468        	6.884640e-03	8.666850e-05	1.451248e-04
1.3469        	6.911234e-03	8.658535e-05	1.449992e-04
1.347         	6.936578e-03	8.650266e-05	1.448765e-04
1.3471        	6.955249e-03	8.642035e-05	1.447517e-04
1.3472        	6.960506e-03	8.633772e-05	1.446246e-04
1.3473        	6.923444e-03	8.625133e-05	1.444952e-04
1.3474        	6.850778e-03	8.616815e-05	1.443638e-04
1.3475        	6.754084e-03	8.608558e-05	1.442301e-04
1.3476        	6.643105e-03	8.600435e-05	1.440934e-04
1.3477        	6.555346e-03	8.592408e-05	1.439539e-04
1.3478        	6.509225e-03	8.584636e-05	1.438128e-04
1.3479        	6.489215e-03	8.577596e-05	1.436686e-04
1.348         	6.504870e-03	8.570471e-05	1.435186e-04
1.3481        	6.542504e-03	8.563240e-05	1.433666e-04
1.3482        	6.572868e-03	8.555327e-05	1.432140e-04
1.3483        	6.587896e-03	8.547432e-05	1.430617e-04
1.3484        	6.588272e-03	8.539461e-05	1.429092e-04
1.3485        	6.586138e-03	8.531536e-05	1.427549e-04
1.3486        	6.583315e-03	8.523642e-05	1.426003e-04
1.3487        	6.576692e-03	8.515690e-05	1.424452e-04
1.3488        	6.563321e-03	8.507610e-05	1.422900e-04
1.3489        	6.548652e-03	8.499415e-05	1.421368e-04
1.349         	6.531018e-03	8.491310e-05	1.419754e-04
1.3491        	6.514757e-03	8.483194e-05	1.418168e-04
1.3492        	6.505686e-03	8.474753e-05	1.416739e-04
1.3493        	6.499322e-03	8.466110e-05	1.415405e-04
1.3494        	6.494319e-03	8.457501e-05	1.414109e-04
1.3495        	6.489723e-03	8.448746e-05	1.412856e-04
1.3496        	6.484156e-03	8.439835e-05	1.411637e-04
1.3497        	6.481942e-03	8.430765e-05	1.410454e-04
1.3498        	6.480675e-03	8.421507e-05	1.409310e-04
1.3499        	6.480208e-03	8.412122e-05	1.408176e-04
1.35          	6.480521e-03	8.402840e-05	1.407032e-04
1.3501        	6.482567e-03	8.393556e-05	1.405883e-04
1.3502        	6.481644e-03	8.384343e-05	1.404735e-04
1.3503        	6.478147e-03	8.375270e-05	1.403574e-04
